,HPTN084,TDF2,Partners,VOICE,FEM
611,82.0,56.00000000000001,84.0,12.0,53.0
612,78.0,43.0,99.0,79.0,97.0
613,78.0,90.0,99.0,92.0,78.0
614,98.0,91.0,78.0,86.0,97.0
615,71.0,43.0,97.0,63.0,5.0
616,86.0,56.00000000000001,98.0,44.0,50.0
617,70.0,88.0,94.0,92.0,92.0
618,87.0,98.0,98.0,71.0,67.0
619,99.0,97.0,94.0,7.000000000000001,27.0
620,99.0,71.0,51.0,81.0,51.0
621,97.0,98.0,98.0,50.0,68.0
622,92.0,38.0,96.0,83.0,8.0
623,97.0,59.0,77.0,42.0,78.0
624,82.0,99.0,97.0,75.0,61.0
625,67.0,85.0,80.0,61.0,9.0
626,89.0,89.0,97.0,81.0,8.0
627,68.0,16.0,62.0,18.0,16.0
628,98.0,91.0,95.0,95.0,89.0
629,96.0,91.0,99.0,35.0,11.0
630,72.0,94.0,87.0,97.0,81.0
631,99.0,41.0,86.0,50.0,14.000000000000002
632,94.0,95.0,97.0,26.0,86.0
633,99.0,10.0,98.0,92.0,90.0
634,94.0,77.0,86.0,19.0,22.0
635,84.0,82.0,90.0,49.0,12.0
636,97.0,94.0,86.0,97.0,78.0
637,84.0,26.0,89.0,9.0,23.0
638,99.0,33.0,95.0,74.0,10.0
639,78.0,40.0,98.0,96.0,22.0
640,92.0,56.00000000000001,78.0,33.0,70.0
641,74.0,68.0,90.0,97.0,97.0
642,94.0,53.0,70.0,51.0,59.0
643,95.0,28.999999999999996,97.0,95.0,96.0
644,83.0,67.0,61.0,81.0,40.0
645,96.0,91.0,68.0,60.0,51.0
646,99.0,95.0,98.0,59.0,86.0
647,93.0,37.0,62.0,49.0,53.0
648,98.0,20.0,97.0,12.0,82.0
649,99.0,97.0,49.0,93.0,21.0
650,97.0,28.999999999999996,97.0,42.0,23.0
651,81.0,64.0,95.0,92.0,77.0
652,54.0,60.0,82.0,42.0,41.0
653,98.0,97.0,32.0,74.0,16.0
654,90.0,50.0,96.0,11.0,33.0
655,57.00000000000001,55.00000000000001,93.0,15.0,85.0
656,97.0,99.0,19.0,98.0,50.0
657,89.0,71.0,97.0,40.0,13.0
658,95.0,35.0,79.0,95.0,28.999999999999996
659,99.0,2.0,97.0,78.0,22.0
660,92.0,96.0,91.0,40.0,7.000000000000001
661,64.0,80.0,93.0,40.0,19.0
662,86.0,44.0,96.0,97.0,85.0
663,97.0,53.0,98.0,66.0,5.0
664,85.0,71.0,95.0,71.0,10.0
665,98.0,90.0,91.0,98.0,16.0
666,96.0,82.0,97.0,31.0,73.0
667,81.0,24.0,95.0,91.0,35.0
668,65.0,60.0,89.0,61.0,48.0
669,98.0,59.0,97.0,6.0,41.0
670,98.0,82.0,82.0,96.0,10.0
671,87.0,91.0,73.0,94.0,12.0
672,65.0,98.0,90.0,41.0,54.0
673,89.0,38.0,98.0,25.0,98.0
674,96.0,71.0,89.0,6.0,51.0
675,78.0,70.0,35.0,92.0,15.0
676,98.0,57.00000000000001,83.0,22.0,70.0
677,91.0,59.0,95.0,99.0,39.0
678,99.0,46.0,96.0,95.0,91.0
679,96.0,82.0,57.99999999999999,96.0,11.0
680,98.0,53.0,82.0,80.0,98.0
681,70.0,81.0,68.0,85.0,52.0
682,85.0,62.0,94.0,5.0,52.0
683,97.0,79.0,97.0,12.0,61.0
684,99.0,57.99999999999999,97.0,80.0,22.0
685,99.0,90.0,79.0,33.0,86.0
686,98.0,49.0,60.0,61.0,18.0
687,82.0,44.0,96.0,52.0,49.0
688,91.0,46.0,93.0,67.0,46.0
689,67.0,37.0,95.0,94.0,18.0
690,98.0,95.0,88.0,28.999999999999996,72.0
691,98.0,85.0,98.0,98.0,69.0
692,79.0,24.0,96.0,80.0,94.0
693,72.0,82.0,95.0,46.0,26.0
694,98.0,62.0,67.0,35.0,95.0
695,44.0,13.0,97.0,4.0,36.0
696,85.0,45.0,94.0,23.0,8.0
697,84.0,47.0,98.0,5.0,81.0
698,83.0,75.0,81.0,67.0,99.0
699,84.0,86.0,98.0,21.0,13.0
700,91.0,60.0,98.0,95.0,23.0
701,62.0,73.0,56.00000000000001,83.0,64.0
702,94.0,82.0,83.0,41.0,38.0
703,93.0,66.0,88.0,86.0,17.0
704,84.0,35.0,97.0,93.0,50.0
705,98.0,70.0,88.0,92.0,94.0
706,96.0,93.0,65.0,98.0,4.0
707,95.0,87.0,77.0,9.0,96.0
708,99.0,74.0,99.0,92.0,19.0
709,78.0,72.0,89.0,98.0,0.0
710,97.0,86.0,80.0,13.0,71.0
711,99.0,98.0,75.0,64.0,47.0
712,98.0,84.0,89.0,34.0,97.0
713,99.0,89.0,69.0,46.0,98.0
714,95.0,75.0,81.0,98.0,24.0
715,54.0,77.0,98.0,80.0,11.0
716,99.0,72.0,98.0,32.0,39.0
717,99.0,82.0,94.0,92.0,87.0
718,48.0,74.0,99.0,91.0,96.0
719,88.0,99.0,35.0,99.0,92.0
720,78.0,65.0,99.0,60.0,49.0
721,68.0,95.0,97.0,99.0,62.0
722,91.0,78.0,81.0,88.0,38.0
723,64.0,64.0,97.0,96.0,36.0
724,98.0,84.0,88.0,35.0,96.0
725,89.0,65.0,85.0,59.0,20.0
726,97.0,90.0,79.0,10.0,85.0
727,51.0,61.0,75.0,81.0,43.0
728,99.0,65.0,95.0,24.0,99.0
729,99.0,66.0,88.0,54.0,14.000000000000002
730,44.0,91.0,19.0,41.0,25.0
731,96.0,78.0,99.0,92.0,51.0
732,95.0,0.0,88.0,5.0,28.000000000000004
733,98.0,28.999999999999996,76.0,21.0,72.0
734,73.0,47.0,99.0,3.0,98.0
735,48.0,17.0,79.0,96.0,55.00000000000001
736,72.0,73.0,95.0,26.0,98.0
737,68.0,75.0,90.0,40.0,3.0
738,93.0,84.0,99.0,11.0,27.0
739,45.0,96.0,75.0,57.99999999999999,3.0
740,63.0,97.0,92.0,87.0,90.0
741,80.0,22.0,97.0,97.0,27.0
742,52.0,94.0,98.0,69.0,88.0
743,79.0,85.0,85.0,66.0,31.0
744,95.0,96.0,98.0,41.0,96.0
745,98.0,36.0,83.0,60.0,9.0
746,97.0,20.0,93.0,91.0,22.0
747,91.0,98.0,91.0,36.0,1.0
748,84.0,21.0,98.0,99.0,56.00000000000001
749,86.0,31.0,94.0,19.0,94.0
750,98.0,95.0,99.0,73.0,8.0
751,98.0,96.0,93.0,90.0,26.0
752,90.0,93.0,99.0,63.0,5.0
753,57.99999999999999,57.00000000000001,80.0,84.0,93.0
754,67.0,99.0,96.0,31.0,25.0
755,85.0,88.0,98.0,27.0,13.0
756,97.0,51.0,99.0,97.0,9.0
757,97.0,74.0,66.0,79.0,51.0
758,91.0,64.0,98.0,80.0,73.0
759,95.0,39.0,82.0,64.0,45.0
760,99.0,48.0,98.0,81.0,93.0
761,67.0,37.0,60.0,49.0,0.0
762,99.0,87.0,91.0,35.0,31.0
763,96.0,85.0,98.0,66.0,94.0
764,62.0,77.0,97.0,53.0,74.0
765,96.0,28.999999999999996,83.0,16.0,39.0
766,90.0,43.0,96.0,44.0,66.0
767,95.0,95.0,52.0,84.0,12.0
768,57.00000000000001,83.0,88.0,44.0,37.0
769,98.0,72.0,99.0,15.0,38.0
770,94.0,96.0,97.0,86.0,32.0
771,96.0,87.0,74.0,2.0,48.0
772,98.0,94.0,77.0,39.0,33.0
773,99.0,88.0,98.0,62.0,98.0
774,79.0,56.00000000000001,92.0,36.0,13.0
775,60.0,54.0,62.0,7.000000000000001,11.0
776,60.0,42.0,99.0,97.0,95.0
777,99.0,42.0,68.0,96.0,65.0
778,88.0,55.00000000000001,96.0,13.0,18.0
779,98.0,57.99999999999999,98.0,93.0,60.0
780,97.0,92.0,98.0,20.0,9.0
781,89.0,87.0,97.0,4.0,3.0
782,73.0,77.0,79.0,98.0,84.0
783,70.0,23.0,92.0,78.0,24.0
784,98.0,54.0,94.0,95.0,78.0
785,97.0,37.0,76.0,75.0,16.0
786,45.0,82.0,95.0,52.0,53.0
787,41.0,66.0,99.0,72.0,97.0
788,95.0,52.0,99.0,95.0,43.0
789,96.0,60.0,87.0,7.000000000000001,52.0
790,92.0,53.0,85.0,33.0,98.0
791,78.0,54.0,99.0,26.0,50.0
792,47.0,30.0,78.0,32.0,0.0
793,90.0,80.0,86.0,44.0,45.0
794,98.0,39.0,97.0,28.000000000000004,62.0
795,90.0,70.0,77.0,63.0,99.0
796,97.0,77.0,97.0,96.0,19.0
797,88.0,78.0,64.0,23.0,15.0
798,99.0,68.0,91.0,18.0,35.0
799,61.0,70.0,93.0,50.0,54.0
800,98.0,68.0,51.0,96.0,22.0
801,73.0,83.0,96.0,22.0,98.0
802,90.0,50.0,98.0,71.0,1.0
803,63.0,85.0,76.0,88.0,30.0
804,75.0,90.0,82.0,86.0,98.0
805,75.0,24.0,82.0,28.999999999999996,13.0
806,71.0,99.0,95.0,7.000000000000001,97.0
807,82.0,40.0,64.0,99.0,56.00000000000001
808,81.0,57.99999999999999,87.0,97.0,48.0
809,99.0,59.0,2.0,30.0,11.0
810,91.0,75.0,97.0,41.0,99.0
811,95.0,50.0,90.0,98.0,90.0
812,90.0,87.0,94.0,44.0,99.0
813,99.0,95.0,83.0,61.0,46.0
814,77.0,98.0,91.0,96.0,28.999999999999996
815,98.0,80.0,92.0,83.0,54.0
816,99.0,61.0,95.0,26.0,17.0
817,72.0,78.0,74.0,89.0,27.0
818,82.0,46.0,94.0,16.0,98.0
819,83.0,40.0,91.0,98.0,93.0
820,98.0,96.0,98.0,25.0,95.0
821,99.0,72.0,80.0,98.0,12.0
822,87.0,50.0,96.0,97.0,46.0
823,98.0,47.0,94.0,96.0,54.0
824,89.0,67.0,90.0,21.0,9.0
825,59.0,56.00000000000001,72.0,52.0,35.0
826,88.0,46.0,67.0,79.0,34.0
827,73.0,74.0,59.0,64.0,43.0
828,85.0,84.0,99.0,83.0,31.0
829,72.0,72.0,85.0,7.000000000000001,57.99999999999999
830,96.0,63.0,20.0,27.0,98.0
831,99.0,89.0,91.0,74.0,1.0
832,86.0,27.0,74.0,98.0,7.000000000000001
833,81.0,85.0,83.0,96.0,8.0
834,97.0,82.0,91.0,91.0,13.0
835,98.0,76.0,88.0,85.0,44.0
836,87.0,55.00000000000001,99.0,91.0,2.0
837,87.0,15.0,93.0,35.0,33.0
838,90.0,75.0,97.0,95.0,86.0
839,82.0,98.0,99.0,38.0,51.0
840,84.0,59.0,97.0,79.0,39.0
841,94.0,97.0,78.0,52.0,53.0
842,70.0,97.0,73.0,85.0,98.0
843,83.0,52.0,96.0,99.0,78.0
844,76.0,92.0,83.0,62.0,89.0
845,61.0,99.0,98.0,57.00000000000001,4.0
846,41.0,84.0,99.0,23.0,79.0
847,96.0,91.0,99.0,39.0,77.0
848,62.0,62.0,79.0,97.0,42.0
849,98.0,46.0,61.0,60.0,10.0
850,99.0,40.0,97.0,51.0,97.0
851,92.0,99.0,94.0,80.0,52.0
852,56.00000000000001,85.0,68.0,37.0,21.0
853,95.0,59.0,96.0,99.0,8.0
854,93.0,16.0,90.0,48.0,12.0
855,78.0,41.0,94.0,98.0,48.0
856,88.0,83.0,92.0,2.0,43.0
857,91.0,56.00000000000001,98.0,96.0,31.0
858,97.0,89.0,89.0,94.0,91.0
859,89.0,74.0,92.0,68.0,52.0
860,84.0,37.0,87.0,81.0,13.0
861,99.0,0.0,55.00000000000001,75.0,74.0
862,97.0,94.0,23.0,10.0,94.0
863,94.0,90.0,96.0,72.0,70.0
864,70.0,93.0,62.0,97.0,98.0
865,57.99999999999999,49.0,78.0,90.0,6.0
866,97.0,38.0,94.0,91.0,87.0
867,75.0,55.00000000000001,94.0,10.0,32.0
868,99.0,88.0,82.0,38.0,91.0
869,86.0,83.0,90.0,84.0,75.0
870,91.0,48.0,99.0,57.00000000000001,48.0
871,86.0,86.0,99.0,84.0,43.0
872,94.0,86.0,96.0,11.0,0.0
873,87.0,40.0,78.0,97.0,28.999999999999996
874,76.0,98.0,72.0,21.0,92.0
875,99.0,80.0,99.0,66.0,20.0
876,85.0,75.0,79.0,12.0,79.0
877,95.0,35.0,96.0,36.0,99.0
878,99.0,85.0,57.00000000000001,88.0,24.0
879,83.0,55.00000000000001,90.0,96.0,42.0
880,90.0,73.0,28.999999999999996,72.0,92.0
881,99.0,86.0,93.0,81.0,57.00000000000001
882,76.0,99.0,99.0,96.0,98.0
883,61.0,75.0,87.0,35.0,28.999999999999996
884,99.0,64.0,99.0,30.0,1.0
885,89.0,99.0,84.0,91.0,0.0
886,97.0,31.0,62.0,25.0,83.0
887,83.0,68.0,95.0,98.0,35.0
888,78.0,84.0,93.0,30.0,66.0
889,98.0,50.0,99.0,95.0,99.0
890,57.00000000000001,68.0,73.0,11.0,3.0
891,97.0,97.0,81.0,97.0,24.0
892,87.0,3.0,99.0,62.0,97.0
893,73.0,98.0,95.0,37.0,12.0
894,68.0,55.00000000000001,79.0,76.0,4.0
895,73.0,89.0,96.0,1.0,4.0
896,51.0,97.0,98.0,97.0,30.0
897,93.0,59.0,99.0,99.0,99.0
898,89.0,67.0,81.0,66.0,21.0
899,89.0,94.0,99.0,41.0,30.0
900,90.0,92.0,91.0,95.0,8.0
901,90.0,76.0,57.99999999999999,38.0,26.0
902,94.0,78.0,98.0,96.0,21.0
903,90.0,26.0,42.0,50.0,34.0
904,97.0,23.0,93.0,32.0,96.0
905,70.0,55.00000000000001,84.0,2.0,42.0
906,62.0,79.0,65.0,41.0,51.0
907,88.0,84.0,71.0,33.0,37.0
908,68.0,91.0,84.0,16.0,31.0
909,94.0,59.0,96.0,14.000000000000002,71.0
910,93.0,91.0,96.0,15.0,5.0
911,96.0,27.0,92.0,42.0,73.0
912,47.0,71.0,84.0,63.0,11.0
913,96.0,99.0,88.0,80.0,54.0
914,69.0,69.0,46.0,96.0,95.0
915,96.0,81.0,93.0,49.0,27.0
916,99.0,69.0,98.0,38.0,41.0
917,77.0,22.0,76.0,61.0,52.0
918,93.0,83.0,98.0,32.0,17.0
919,95.0,83.0,75.0,91.0,24.0
920,97.0,74.0,99.0,57.00000000000001,74.0
921,65.0,64.0,90.0,30.0,45.0
922,85.0,64.0,89.0,0.0,99.0
923,99.0,90.0,90.0,68.0,36.0
924,95.0,89.0,97.0,96.0,65.0
925,89.0,87.0,91.0,38.0,82.0
926,73.0,67.0,80.0,19.0,75.0
927,96.0,15.0,91.0,47.0,17.0
928,80.0,83.0,96.0,10.0,79.0
929,77.0,88.0,95.0,14.000000000000002,84.0
930,51.0,79.0,89.0,9.0,41.0
931,57.00000000000001,92.0,80.0,87.0,79.0
932,98.0,89.0,84.0,27.0,88.0
933,94.0,98.0,94.0,49.0,91.0
934,93.0,82.0,92.0,62.0,97.0
935,92.0,69.0,96.0,16.0,43.0
936,96.0,46.0,48.0,98.0,3.0
937,91.0,88.0,98.0,87.0,25.0
938,99.0,93.0,50.0,56.00000000000001,8.0
939,84.0,76.0,47.0,48.0,68.0
940,97.0,69.0,83.0,99.0,50.0
941,99.0,40.0,89.0,33.0,66.0
942,99.0,41.0,87.0,97.0,69.0
943,99.0,97.0,98.0,9.0,19.0
944,95.0,85.0,74.0,28.000000000000004,15.0
945,89.0,73.0,99.0,92.0,11.0
946,79.0,81.0,86.0,17.0,99.0
947,94.0,73.0,90.0,42.0,10.0
948,75.0,94.0,80.0,97.0,44.0
949,95.0,73.0,99.0,93.0,82.0
950,98.0,72.0,92.0,75.0,28.999999999999996
951,84.0,91.0,97.0,97.0,69.0
952,94.0,88.0,98.0,98.0,46.0
953,99.0,26.0,97.0,95.0,93.0
954,98.0,64.0,52.0,4.0,53.0
955,76.0,63.0,77.0,20.0,68.0
956,69.0,91.0,90.0,71.0,46.0
957,97.0,82.0,68.0,79.0,95.0
958,94.0,24.0,84.0,97.0,32.0
959,99.0,97.0,89.0,23.0,61.0
960,99.0,18.0,83.0,93.0,22.0
961,97.0,53.0,95.0,28.000000000000004,13.0
962,83.0,70.0,99.0,96.0,53.0
963,57.00000000000001,68.0,63.0,45.0,38.0
964,63.0,13.0,88.0,1.0,12.0
965,92.0,91.0,92.0,32.0,98.0
966,74.0,92.0,39.0,84.0,27.0
967,83.0,59.0,47.0,97.0,36.0
968,84.0,53.0,94.0,96.0,42.0
969,70.0,79.0,78.0,90.0,96.0
970,81.0,73.0,96.0,35.0,81.0
971,85.0,65.0,95.0,23.0,4.0
972,68.0,38.0,79.0,91.0,14.000000000000002
973,98.0,79.0,81.0,73.0,1.0
974,94.0,86.0,99.0,96.0,28.000000000000004
975,67.0,98.0,81.0,42.0,23.0
976,62.0,66.0,93.0,9.0,7.000000000000001
977,61.0,50.0,98.0,93.0,97.0
978,91.0,97.0,66.0,98.0,25.0
979,52.0,59.0,98.0,85.0,60.0
980,92.0,52.0,73.0,93.0,88.0
981,98.0,80.0,97.0,85.0,26.0
982,86.0,85.0,98.0,94.0,99.0
983,99.0,78.0,81.0,68.0,63.0
984,93.0,78.0,94.0,14.000000000000002,19.0
985,98.0,85.0,87.0,41.0,20.0
986,76.0,73.0,95.0,94.0,61.0
987,97.0,50.0,88.0,19.0,33.0
988,73.0,68.0,98.0,42.0,28.999999999999996
989,89.0,13.0,86.0,16.0,85.0
990,65.0,24.0,62.0,5.0,38.0
991,96.0,70.0,87.0,93.0,99.0
992,98.0,70.0,98.0,96.0,3.0
993,88.0,15.0,66.0,96.0,13.0
994,88.0,68.0,99.0,99.0,51.0
995,98.0,53.0,82.0,50.0,9.0
996,97.0,99.0,96.0,23.0,47.0
997,70.0,83.0,74.0,13.0,36.0
998,98.0,99.0,99.0,65.0,32.0
999,95.0,28.000000000000004,96.0,99.0,99.0
1000,98.0,92.0,86.0,26.0,49.0
1001,94.0,94.0,96.0,98.0,27.0
1002,96.0,79.0,93.0,97.0,57.00000000000001
1003,91.0,72.0,91.0,18.0,97.0
1004,72.0,42.0,94.0,96.0,55.00000000000001
1005,64.0,77.0,89.0,34.0,30.0
1006,85.0,83.0,96.0,35.0,86.0
1007,62.0,56.00000000000001,92.0,82.0,11.0
1008,99.0,88.0,90.0,63.0,26.0
1009,89.0,28.999999999999996,94.0,37.0,68.0
1010,97.0,95.0,76.0,79.0,93.0
1011,97.0,89.0,88.0,45.0,3.0
1012,95.0,83.0,97.0,44.0,68.0
1013,91.0,11.0,95.0,92.0,41.0
1014,99.0,90.0,89.0,49.0,97.0
1015,97.0,90.0,77.0,36.0,85.0
1016,81.0,87.0,87.0,45.0,45.0
1017,53.0,98.0,92.0,53.0,5.0
1018,49.0,43.0,11.0,12.0,51.0
1019,98.0,81.0,94.0,91.0,47.0
1020,78.0,39.0,98.0,75.0,23.0
1021,98.0,83.0,6.0,62.0,11.0
1022,75.0,95.0,91.0,97.0,59.0
1023,96.0,77.0,78.0,30.0,94.0
1024,82.0,88.0,77.0,92.0,8.0
1025,70.0,66.0,98.0,98.0,0.0
1026,78.0,97.0,97.0,57.00000000000001,4.0
1027,99.0,90.0,79.0,95.0,79.0
1028,85.0,96.0,99.0,92.0,18.0
1029,83.0,52.0,67.0,98.0,12.0
1030,97.0,65.0,95.0,36.0,71.0
1031,75.0,79.0,98.0,93.0,34.0
1032,73.0,72.0,85.0,62.0,60.0
1033,77.0,35.0,35.0,13.0,90.0
1034,96.0,74.0,96.0,9.0,39.0
1035,99.0,98.0,60.0,97.0,41.0
1036,99.0,96.0,71.0,38.0,81.0
1037,96.0,12.0,80.0,69.0,46.0
1038,99.0,52.0,61.0,16.0,99.0
1039,71.0,96.0,64.0,45.0,51.0
1040,71.0,99.0,56.00000000000001,46.0,11.0
1041,72.0,22.0,86.0,89.0,87.0
1042,79.0,78.0,92.0,99.0,88.0
1043,92.0,98.0,59.0,83.0,25.0
1044,98.0,96.0,97.0,36.0,13.0
1045,91.0,79.0,95.0,48.0,27.0
1046,45.0,0.0,97.0,43.0,12.0
1047,95.0,95.0,94.0,33.0,16.0
1048,70.0,94.0,71.0,30.0,73.0
1049,72.0,83.0,90.0,94.0,63.0
1050,65.0,77.0,92.0,6.0,2.0
1051,90.0,79.0,98.0,41.0,44.0
1052,98.0,32.0,88.0,28.000000000000004,43.0
1053,74.0,99.0,59.0,78.0,1.0
1054,57.99999999999999,88.0,95.0,70.0,72.0
1055,93.0,73.0,96.0,96.0,57.00000000000001
1056,67.0,91.0,92.0,28.000000000000004,3.0
1057,87.0,21.0,95.0,80.0,12.0
1058,57.99999999999999,89.0,83.0,87.0,84.0
1059,99.0,98.0,99.0,57.00000000000001,13.0
1060,36.0,36.0,73.0,56.00000000000001,95.0
1061,82.0,81.0,92.0,52.0,21.0
1062,98.0,91.0,91.0,95.0,20.0
1063,49.0,76.0,83.0,43.0,90.0
1064,87.0,88.0,76.0,14.000000000000002,8.0
1065,99.0,71.0,67.0,71.0,80.0
1066,97.0,44.0,80.0,59.0,32.0
1067,79.0,98.0,97.0,25.0,40.0
1068,85.0,70.0,90.0,21.0,46.0
1069,96.0,27.0,98.0,87.0,19.0
1070,69.0,94.0,97.0,93.0,69.0
1071,73.0,94.0,79.0,11.0,50.0
1072,98.0,51.0,92.0,97.0,60.0
1073,75.0,62.0,86.0,95.0,39.0
1074,96.0,83.0,98.0,21.0,98.0
1075,83.0,91.0,83.0,25.0,97.0
1076,72.0,91.0,91.0,37.0,41.0
1077,72.0,72.0,75.0,14.000000000000002,67.0
1078,95.0,16.0,99.0,78.0,83.0
1079,99.0,73.0,89.0,36.0,93.0
1080,80.0,49.0,99.0,10.0,46.0
1081,97.0,37.0,79.0,21.0,18.0
1082,75.0,47.0,98.0,21.0,22.0
1083,84.0,97.0,81.0,90.0,40.0
1084,95.0,67.0,89.0,42.0,88.0
1085,93.0,20.0,89.0,40.0,14.000000000000002
1086,84.0,2.0,76.0,73.0,24.0
1087,84.0,91.0,92.0,23.0,30.0
1088,66.0,75.0,67.0,1.0,89.0
1089,97.0,96.0,94.0,99.0,61.0
1090,88.0,95.0,97.0,12.0,88.0
1091,73.0,76.0,95.0,10.0,42.0
1092,85.0,81.0,91.0,96.0,99.0
1093,65.0,37.0,98.0,85.0,17.0
1094,99.0,45.0,96.0,80.0,46.0
1095,98.0,68.0,83.0,28.999999999999996,31.0
1096,99.0,92.0,80.0,95.0,52.0
1097,91.0,53.0,46.0,70.0,65.0
1098,96.0,68.0,98.0,66.0,74.0
1099,98.0,99.0,96.0,97.0,33.0
1100,62.0,48.0,99.0,97.0,35.0
1101,93.0,28.000000000000004,95.0,32.0,5.0
1102,57.99999999999999,93.0,97.0,55.00000000000001,9.0
1103,68.0,85.0,72.0,95.0,12.0
1104,93.0,85.0,98.0,78.0,47.0
1105,99.0,59.0,83.0,65.0,2.0
1106,98.0,65.0,68.0,0.0,7.000000000000001
1107,96.0,57.99999999999999,78.0,17.0,18.0
1108,77.0,94.0,92.0,91.0,66.0
1109,94.0,87.0,81.0,24.0,1.0
1110,99.0,96.0,71.0,81.0,10.0
1111,95.0,60.0,68.0,10.0,36.0
1112,90.0,81.0,97.0,91.0,48.0
1113,78.0,81.0,57.99999999999999,3.0,31.0
1114,97.0,71.0,89.0,68.0,11.0
1115,80.0,4.0,88.0,84.0,13.0
1116,92.0,85.0,80.0,2.0,48.0
1117,93.0,87.0,96.0,95.0,89.0
1118,85.0,74.0,99.0,97.0,90.0
1119,79.0,24.0,63.0,70.0,6.0
1120,95.0,70.0,93.0,64.0,73.0
1121,99.0,78.0,80.0,78.0,55.00000000000001
1122,83.0,85.0,93.0,67.0,83.0
1123,72.0,82.0,89.0,78.0,11.0
1124,99.0,82.0,52.0,92.0,43.0
1125,87.0,83.0,73.0,97.0,46.0
1126,98.0,62.0,96.0,98.0,48.0
1127,56.00000000000001,3.0,98.0,30.0,78.0
1128,77.0,95.0,91.0,33.0,49.0
1129,96.0,65.0,85.0,36.0,82.0
1130,80.0,67.0,96.0,95.0,89.0
1131,84.0,84.0,95.0,1.0,80.0
1132,62.0,0.0,99.0,92.0,33.0
1133,99.0,52.0,62.0,66.0,52.0
1134,70.0,78.0,93.0,92.0,80.0
1135,99.0,94.0,97.0,16.0,4.0
1136,81.0,64.0,91.0,92.0,56.00000000000001
1137,97.0,78.0,69.0,94.0,89.0
1138,49.0,83.0,97.0,83.0,68.0
1139,99.0,76.0,99.0,23.0,43.0
1140,99.0,92.0,79.0,27.0,11.0
1141,87.0,68.0,80.0,89.0,61.0
1142,98.0,37.0,95.0,31.0,83.0
1143,97.0,89.0,98.0,34.0,9.0
1144,98.0,47.0,94.0,63.0,18.0
1145,92.0,85.0,96.0,49.0,99.0
1146,93.0,70.0,75.0,38.0,14.000000000000002
1147,97.0,97.0,52.0,83.0,94.0
1148,34.0,92.0,97.0,35.0,5.0
1149,90.0,62.0,57.00000000000001,70.0,27.0
1150,67.0,55.00000000000001,92.0,99.0,37.0
1151,73.0,71.0,84.0,26.0,61.0
1152,65.0,82.0,94.0,42.0,46.0
1153,95.0,48.0,87.0,45.0,74.0
1154,91.0,87.0,21.0,12.0,67.0
1155,86.0,93.0,85.0,80.0,90.0
1156,61.0,40.0,93.0,84.0,97.0
1157,96.0,79.0,98.0,55.00000000000001,63.0
1158,89.0,77.0,91.0,42.0,17.0
1159,97.0,93.0,93.0,25.0,31.0
1160,55.00000000000001,55.00000000000001,98.0,82.0,97.0
1161,79.0,98.0,79.0,8.0,89.0
1162,98.0,88.0,95.0,16.0,93.0
1163,51.0,11.0,91.0,95.0,36.0
1164,97.0,13.0,86.0,5.0,28.999999999999996
1165,99.0,92.0,80.0,98.0,93.0
1166,74.0,85.0,86.0,73.0,98.0
1167,63.0,54.0,70.0,9.0,36.0
1168,82.0,68.0,49.0,35.0,41.0
1169,82.0,37.0,73.0,35.0,26.0
1170,84.0,90.0,77.0,26.0,16.0
1171,75.0,94.0,99.0,7.000000000000001,47.0
1172,96.0,94.0,88.0,98.0,51.0
1173,83.0,77.0,99.0,88.0,97.0
1174,92.0,74.0,96.0,73.0,62.0
1175,90.0,98.0,95.0,91.0,11.0
1176,90.0,59.0,98.0,89.0,28.999999999999996
1177,79.0,25.0,92.0,96.0,80.0
1178,90.0,72.0,92.0,19.0,38.0
1179,91.0,65.0,80.0,53.0,67.0
1180,88.0,93.0,95.0,61.0,98.0
1181,91.0,68.0,80.0,74.0,28.000000000000004
1182,96.0,37.0,97.0,30.0,95.0
1183,97.0,11.0,65.0,98.0,84.0
1184,99.0,82.0,94.0,99.0,68.0
1185,88.0,38.0,71.0,85.0,60.0
1186,90.0,54.0,83.0,81.0,97.0
1187,99.0,92.0,97.0,67.0,69.0
1188,98.0,33.0,96.0,66.0,8.0
1189,82.0,83.0,90.0,42.0,65.0
1190,93.0,72.0,25.0,41.0,9.0
1191,97.0,63.0,99.0,69.0,96.0
1192,78.0,55.00000000000001,91.0,31.0,34.0
1193,94.0,68.0,72.0,79.0,4.0
1194,97.0,95.0,83.0,99.0,22.0
1195,76.0,98.0,99.0,98.0,41.0
1196,83.0,86.0,97.0,95.0,13.0
1197,56.00000000000001,62.0,99.0,94.0,24.0
1198,99.0,84.0,98.0,16.0,15.0
1199,68.0,54.0,98.0,92.0,27.0
1200,97.0,83.0,91.0,98.0,56.00000000000001
1201,99.0,78.0,82.0,96.0,57.00000000000001
1202,99.0,45.0,99.0,74.0,54.0
1203,94.0,96.0,91.0,44.0,8.0
1204,36.0,94.0,93.0,99.0,68.0
1205,95.0,78.0,89.0,23.0,27.0
1206,97.0,17.0,97.0,99.0,89.0
1207,90.0,13.0,91.0,8.0,77.0
1208,93.0,90.0,87.0,96.0,0.0
1209,98.0,66.0,86.0,54.0,93.0
1210,97.0,98.0,66.0,16.0,56.00000000000001
1211,89.0,46.0,90.0,88.0,22.0
1212,99.0,53.0,97.0,98.0,72.0
1213,77.0,68.0,82.0,93.0,22.0
1214,99.0,46.0,99.0,81.0,16.0
